POINTNUMBER;POINTNAME;STATIONNAME;STATIONNAMEABBREVIATED;PUNTOSINTER;NOMBRESINTER
169012;01TEN     TR  01 TENSION;VALLE VIEJO;VVI;2,169012;01TEN     TR  01
169013;77DEM PW      ET DEMANDA DE POTENCIA ACTIVA;VALLE VIEJO;VVI;2,169013;77DEM PW      ET
169014;77DEM PQ      ET DEMANDA DE POTENCIA REACTIVA;VALLE VIEJO;VVI;2,169014;77DEM PQ      ET
169016;13QFAL        ET REACTIVO FALTANTE;VALLE VIEJO;VVI;2,169016;13QFAL        ET
170000;13PW     L  AND  POTENCIA ACTIVA;BELEN;BEL;2,17;13PW     L  AND 
170001;13PQ     L  AND  POTENCIA REACTIVA;BELEN;BEL;2,170001;13PQ     L  AND 
170002;13CTE    L  AND  CORRIENTE;BELEN;BEL;2,170002;13CTE    L  AND 
170003;13TEN    L  AND  TENSION;BELEN;BEL;2,170003;13TEN    L  AND 
170004;13PW     L  TIN  POTENCIA ACTIVA;BELEN;BEL;2,170004;13PW     L  TIN 
170005;13PQ     L  TIN  POTENCIA REACTIVA;BELEN;BEL;2,170005;13PQ     L  TIN 
170006;13CTE    L  TIN  CORRIENTE;BELEN;BEL;2,170006;13CTE    L  TIN 
170007;13TEN    L  TIN  TENSION;BELEN;BEL;2,170007;13TEN    L  TIN 
170008;13PW      TR  01 POTENCIA ACTIVA;BELEN;BEL;2,170008;13PW      TR  01
170009;13PQ      TR  01 POTENCIA REACTIVA;BELEN;BEL;2,170009;13PQ      TR  01
170010;13CTE     TR  01 CORRIENTE;BELEN;BEL;2,17001;13CTE     TR  01
170011;13TEN     TR  01 TENSION;BELEN;BEL;2,170011;13TEN     TR  01
170012;03PW      TR 1:2 POTENCIA ACTIVA;BELEN;BEL;2,170012;03PW      TR 1:2
170013;03PQ      TR 1:2 POTENCIA REACTIVA;BELEN;BEL;2,170013;03PQ      TR 1:2
170014;03CTE     TR 1:2 CORRIENTE;BELEN;BEL;2,170014;03CTE     TR 1:2
170015;01PW      TR 1:2 POTENCIA ACTIVA;BELEN;BEL;2,170015;01PW      TR 1:2
170016;01PQ      TR 1:2 POTENCIA REACTIVA;BELEN;BEL;2,170016;01PQ      TR 1:2
170017;01CTE     TR 1:2 CORRIENTE;BELEN;BEL;2,170017;01CTE     TR 1:2
170019;13PW      TR  02 POTENCIA ACTIVA;BELEN;BEL;2,170019;13PW      TR  02
170020;13PQ      TR  02 POTENCIA REACTIVA;BELEN;BEL;2,17002;13PQ      TR  02
170021;13CTE     TR  02 CORRIENTE;BELEN;BEL;2,170021;13CTE     TR  02
170024;03CTE      NORTE CORRIENTE;BELEN;BEL;2,170024;03CTE      NORTE
170027;01CTE   CENTRO 1 CORRIENTE;BELEN;BEL;2,170027;01CTE   CENTRO 1
170028;01CTE    LONDRES CORRIENTE;BELEN;BEL;2,170028;01CTE    LONDRES
170029;01CTE   PUNTILLA CORRIENTE;BELEN;BEL;2,170029;01CTE   PUNTILLA
170030;01CTE     ARTAZA CORRIENTE;BELEN;BEL;2,17003;01CTE     ARTAZA
170031;03TEN    B   A   TENSION;BELEN;BEL;2,170031;03TEN    B   A  
170032;01TEN    B   A   TENSION;BELEN;BEL;2,170032;01TEN    B   A  
170034;13TEN     TR  02 TENSION;BELEN;BEL;2,170034;13TEN     TR  02
170035;77DEM PW      ET DEMANDA DE POTENCIA ACTIVA;BELEN;BEL;2,170035;77DEM PW      ET
170036;77DEM PQ      ET DEMANDA DE POTENCIA REACTIVA;BELEN;BEL;2,170036;77DEM PQ      ET
170038;13QFAL        ET REACTIVO FALTANTE;BELEN;BEL;2,170038;13QFAL        ET
170039;13TEN    B   A   TENSION;BELEN;BEL;2,170039;13TEN    B   A  
170040;03TEN PL B   A   TENSION;BELEN;BEL;2,17004;03TEN PL B   A  
170041;01TEN PL B   A   TENSION;BELEN;BEL;2,170041;01TEN PL B   A  
171000;13PW      TR  01 POTENCIA ACTIVA;CATAMARCA 2;CAT2;2,171;13PW      TR  01
171001;13PQ      TR  01 POTENCIA REACTIVA;CATAMARCA 2;CAT2;2,171001;13PQ      TR  01
171002;13CTE     TR  01 CORRIENTE;CATAMARCA 2;CAT2;2,171002;13CTE     TR  01
171004;03PW  LA RIPIERA POTENCIA ACTIVA;CATAMARCA 2;CAT2;2,171004;03PW  LA RIPIERA
171005;03PQ  LA RIPIERA POTENCIA REACTIVA;CATAMARCA 2;CAT2;2,171005;03PQ  LA RIPIERA
171006;03CTE LA RIPIERA CORRIENTE;CATAMARCA 2;CAT2;2,171006;03CTE LA RIPIERA
171007;03TEN     TR  02 TENSION;CATAMARCA 2;CAT2;2,171007;03TEN     TR  02
171008;01PQ      CP  01 POTENCIA REACTIVA;CATAMARCA 2;CAT2;2,171008;01PQ      CP  01
171009;01CTE     CP  01 CORRIENTE;CATAMARCA 2;CAT2;2,171009;01CTE     CP  01
171010;01TEN     CP  01 TENSION;CATAMARCA 2;CAT2;2,17101;01TEN     CP  01
171011;Reserva1;CATAMARCA 2;CAT2;2,171011;Reserva1
171012;Reserva2;CATAMARCA 2;CAT2;2,171012;Reserva2
171014;01PW  25 DE MAYO POTENCIA ACTIVA;CATAMARCA 2;CAT2;2,171014;01PW  25 DE MAYO
171015;01PQ  25 DE MAYO POTENCIA REACTIVA;CATAMARCA 2;CAT2;2,171015;01PQ  25 DE MAYO
171016;01CTE 25 DE MAYO CORRIENTE;CATAMARCA 2;CAT2;2,171016;01CTE 25 DE MAYO
171017;01TEN     TR  01 TENSION;CATAMARCA 2;CAT2;2,171017;01TEN     TR  01
171018;77DEM PW      ET DEMANDA DE POTENCIA ACTIVA;CATAMARCA 2;CAT2;2,171018;77DEM PW      ET
171019;77DEM PQ      ET DEMANDA DE POTENCIA REACTIVA;CATAMARCA 2;CAT2;2,171019;77DEM PQ      ET
172000;13PW      TR  01 POTENCIA ACTIVA;LA RIOJA 2;LRI2;2,172;13PW      TR  01
172001;13PQ      TR  01 POTENCIA REACTIVA;LA RIOJA 2;LRI2;2,172001;13PQ      TR  01
172002;13CTE     TR  01 CORRIENTE;LA RIOJA 2;LRI2;2,172002;13CTE     TR  01
172004;03PW      TR  01 POTENCIA ACTIVA;LA RIOJA 2;LRI2;2,172004;03PW      TR  01
172005;03PQ      TR  01 POTENCIA REACTIVA;LA RIOJA 2;LRI2;2,172005;03PQ      TR  01
172006;03CTE     TR  01 CORRIENTE;LA RIOJA 2;LRI2;2,172006;03CTE     TR  01
172007;03TEN     TR  01 TENSION;LA RIOJA 2;LRI2;2,172007;03TEN     TR  01
172008;03CTE PARQUE IND CORRIENTE;LA RIOJA 2;LRI2;2,172008;03CTE PARQUE IND
172009;03CTE TALAMUYUNA CORRIENTE;LA RIOJA 2;LRI2;2,172009;03CTE TALAMUYUNA
172010;01PW      TD 031 POTENCIA ACTIVA;LA RIOJA 2;LRI2;2,17201;01PW      TD 031
172011;01PQ      TD 031 POTENCIA REACTIVA;LA RIOJA 2;LRI2;2,172011;01PQ      TD 031
172012;01CTE     TD 031 CORRIENTE;LA RIOJA 2;LRI2;2,172012;01CTE     TD 031
172013;01TEN     TD 031 TENSION;LA RIOJA 2;LRI2;2,172013;01TEN     TD 031
172014;77DEM PW      ET DEMANDA DE POTENCIA ACTIVA;LA RIOJA 2;LRI2;2,172014;77DEM PW      ET
172015;77DEM PQ      ET DEMANDA DE POTENCIA REACTIVA;LA RIOJA 2;LRI2;2,172015;77DEM PQ      ET
172017;01PW      TG 024 POTENCIA ACTIVA;LA RIOJA 2;LRI2;2,172017;01PW      TG 024
172018;01PQ      TG 024 POTENCIA REACTIVA;LA RIOJA 2;LRI2;2,172018;01PQ      TG 024
172019;01TEN     TG 024 TENSION;LA RIOJA 2;LRI2;2,172019;01TEN     TG 024
172020;13PW      TR 02  POTENCIA ACTIVA;LA RIOJA 2;LRI2;2,17202;13PW      TR 02 
172021;13PQ      TG 02  POTENCIA REACTIVA;LA RIOJA 2;LRI2;2,172021;13PQ      TG 02 
172022;13TEN     TR 02  TENSION;LA RIOJA 2;LRI2;2,172022;13TEN     TR 02 
173000;13PW     L  BEL  POTENCIA ACTIVA;ANDALGALA;AND;2,173;13PW     L  BEL 
173001;13PQ     L  BEL  POTENCIA REACTIVA;ANDALGALA;AND;2,173001;13PQ     L  BEL 
173002;13CTE    L  BEL  CORRIENTE;ANDALGALA;AND;2,173002;13CTE    L  BEL 
173003;13TEN    L  BEL  TENSION;ANDALGALA;AND;2,173003;13TEN    L  BEL 
173004;13PW     L  VQU  POTENCIA ACTIVA;ANDALGALA;AND;2,173004;13PW     L  VQU 
173005;13PQ     L  VQU  POTENCIA REACTIVA;ANDALGALA;AND;2,173005;13PQ     L  VQU 
173006;13CTE    L  VQU  CORRIENTE;ANDALGALA;AND;2,173006;13CTE    L  VQU 
173007;13TEN    L  VQU  TENSION;ANDALGALA;AND;2,173007;13TEN    L  VQU 
173008;13PW      TR  01 POTENCIA ACTIVA;ANDALGALA;AND;2,173008;13PW      TR  01
173009;13PQ      TR  01 POTENCIA REACTIVA;ANDALGALA;AND;2,173009;13PQ      TR  01
173010;13CTE     TR  01 CORRIENTE;ANDALGALA;AND;2,17301;13CTE     TR  01
173011;03TEN     TR  02 TENSION;ANDALGALA;AND;2,173011;03TEN     TR  02
173013;13PW      TR  02 POTENCIA ACTIVA;ANDALGALA;AND;2,173013;13PW      TR  02
173014;13PQ      TR  02 POTENCIA REACTIVA;ANDALGALA;AND;2,173014;13PQ      TR  02
173015;13CTE     TR  02 CORRIENTE;ANDALGALA;AND;2,173015;13CTE     TR  02
173018;03PW      TR 1:2 POTENCIA ACTIVA;ANDALGALA;AND;2,173018;03PW      TR 1:2
173019;03PQ      TR 1:2 POTENCIA REACTIVA;ANDALGALA;AND;2,173019;03PQ      TR 1:2
173020;03CTE     TR 1:2 CORRIENTE;ANDALGALA;AND;2,17302;03CTE     TR 1:2
173021;01PW      TR 1:2 POTENCIA ACTIVA;ANDALGALA;AND;2,173021;01PW      TR 1:2
173022;01PQ      TR 1:2 POTENCIA REACTIVA;ANDALGALA;AND;2,173022;01PQ      TR 1:2
173023;01CTE     TR 1:2 CORRIENTE;ANDALGALA;AND;2,173023;01CTE     TR 1:2
173024;03CTE MINERA     CORRIENTE;ANDALGALA;AND;2,173024;03CTE MINERA    
173025;03CTE LIBRE 2    CORRIENTE;ANDALGALA;AND;2,173025;03CTE LIBRE 2   
173026;03CTE LIBRE 1    CORRIENTE;ANDALGALA;AND;2,173026;03CTE LIBRE 1   
173027;03CTE ACEITERA   CORRIENTE;ANDALGALA;AND;2,173027;03CTE ACEITERA  
173028;01CTE M HUACO    CORRIENTE;ANDALGALA;AND;2,173028;01CTE M HUACO   
173029;01CTE AND CENTRO CORRIENTE;ANDALGALA;AND;2,173029;01CTE AND CENTRO
173030;01CTE VILLA VIL  CORRIENTE;ANDALGALA;AND;2,17303;01CTE VILLA VIL 
173031;01CTE LIBRE 4    CORRIENTE;ANDALGALA;AND;2,173031;01CTE LIBRE 4   
173032;03TEN    B   A   TENSION;ANDALGALA;AND;2,173032;03TEN    B   A  
173033;01TEN    B   A   TENSION;ANDALGALA;AND;2,173033;01TEN    B   A  
173034;13PW     L  SAU  POTENCIA ACTIVA;ANDALGALA;AND;2,173034;13PW     L  SAU 
173035;13PQ     L  SAU  POTENCIA REACTIVA;ANDALGALA;AND;2,173035;13PQ     L  SAU 
173036;13CTE    L  SAU  CORRIENTE;ANDALGALA;AND;2,173036;13CTE    L  SAU 
173037;13TEN    L  SAU  TENSION;ANDALGALA;AND;2,173037;13TEN    L  SAU 
173039;13QFAL        ET REACTIVO FALTANTE;ANDALGALA;AND;2,173039;13QFAL        ET
173040;77DEM PW      ET DEMANDA DE POTENCIA ACTIVA;ANDALGALA;AND;2,17304;77DEM PW      ET
173041;77DEM PQ      ET DEMANDA DE POTENCIA REACTIVA;ANDALGALA;AND;2,173041;77DEM PQ      ET
173042;13TEN    B   A   TENSION;ANDALGALA;AND;2,173042;13TEN    B   A  
173043;03TEN PL B   A   TENSION;ANDALGALA;AND;2,173043;03TEN PL B   A  
173044;01TEN PL B   A   TENSION;ANDALGALA;AND;2,173044;01TEN PL B   A  
173045;RESERVA 1;ANDALGALA;AND;2,173045;RESERVA 1
173046;RESERVA 2;ANDALGALA;AND;2,173046;RESERVA 2
174000;13PW     L  BEL  POTENCIA ACTIVA;TINOGASTA;TIN;2,174;13PW     L  BEL 
174001;13PQ     L  BEL  POTENCIA REACTIVA;TINOGASTA;TIN;2,174001;13PQ     L  BEL 
174002;13CTE    L  BEL  CORRIENTE;TINOGASTA;TIN;2,174002;13CTE    L  BEL 
174003;13TEN    L  BEL  TENSION;TINOGASTA;TIN;2,174003;13TEN    L  BEL 
174004;13PW      TR  01 POTENCIA ACTIVA;TINOGASTA;TIN;2,174004;13PW      TR  01
174005;13PQ      TR  01 POTENCIA REACTIVA;TINOGASTA;TIN;2,174005;13PQ      TR  01
174006;13CTE     TR  01 CORRIENTE;TINOGASTA;TIN;2,174006;13CTE     TR  01
174007;13TEN     TR  01 TENSION;TINOGASTA;TIN;2,174007;13TEN     TR  01
174008;03PW      TR 1:2 POTENCIA ACTIVA;TINOGASTA;TIN;2,174008;03PW      TR 1:2
174009;03PQ      TR 1:2 POTENCIA REACTIVA;TINOGASTA;TIN;2,174009;03PQ      TR 1:2
174010;03CTE     TR 1:2 CORRIENTE;TINOGASTA;TIN;2,17401;03CTE     TR 1:2
174011;01PW      TR 1:2 POTENCIA ACTIVA;TINOGASTA;TIN;2,174011;01PW      TR 1:2
174012;01PQ      TR 1:2 POTENCIA REACTIVA;TINOGASTA;TIN;2,174012;01PQ      TR 1:2
174013;01CTE     TR 1:2 CORRIENTE;TINOGASTA;TIN;2,174013;01CTE     TR 1:2
174015;13PW      TR  02 POTENCIA ACTIVA;TINOGASTA;TIN;2,174015;13PW      TR  02
174016;13PQ      TR  02 POTENCIA REACTIVA;TINOGASTA;TIN;2,174016;13PQ      TR  02
174017;13CTE     TR  02 CORRIENTE;TINOGASTA;TIN;2,174017;13CTE     TR  02
174018;13TEN     TR  02 TENSION;TINOGASTA;TIN;2,174018;13TEN     TR  02
174020;03CTE   FIAMBALA CORRIENTE;TINOGASTA;TIN;2,17402;03CTE   FIAMBALA
174021;01CTE TINOGSTA S CORRIENTE;TINOGASTA;TIN;2,174021;01CTE TINOGSTA S
174022;01CTE    LIBRE 2 CORRIENTE;TINOGASTA;TIN;2,174022;01CTE    LIBRE 2
174023;01CTE TINOGSTA N CORRIENTE;TINOGASTA;TIN;2,174023;01CTE TINOGSTA N
174024;01CTE SANTA ROSA CORRIENTE;TINOGASTA;TIN;2,174024;01CTE SANTA ROSA
174025;03TEN    B   A   TENSION;TINOGASTA;TIN;2,174025;03TEN    B   A  
174026;01TEN    B   A   TENSION;TINOGASTA;TIN;2,174026;01TEN    B   A  
174029;77DEM PW      ET DEMANDA DE POTENCIA ACTIVA;TINOGASTA;TIN;2,174029;77DEM PW      ET
174030;77DEM PQ      ET DEMANDA DE POTENCIA REACTIVA;TINOGASTA;TIN;2,17403;77DEM PQ      ET
174031;13TEN    B   A   TENSION;TINOGASTA;TIN;2,174031;13TEN    B   A  
174032;03TEN PL B   A   TENSION;TINOGASTA;TIN;2,174032;03TEN PL B   A  
174033;01TEN PL B   A   TENSION;TINOGASTA;TIN;2,174033;01TEN PL B   A  
175000;13PW     L  HUA  POTENCIA ACTIVA;LA CALERA;LCA;2,175;13PW     L  HUA 
175001;13PQ     L  HUA  POTENCIA REACTIVA;LA CALERA;LCA;2,175001;13PQ     L  HUA 
175002;13CTE    L  HUA  CORRIENTE;LA CALERA;LCA;2,175002;13CTE    L  HUA 
175003;13PW     L  FRI  POTENCIA ACTIVA;LA CALERA;LCA;2,175003;13PW     L  FRI 
175004;13PQ     L  FRI  POTENCIA REACTIVA;LA CALERA;LCA;2,175004;13PQ     L  FRI 
175005;13CTE    L  FRI  CORRIENTE;LA CALERA;LCA;2,175005;13CTE    L  FRI 
175006;13TEN    B   A   TENSION;LA CALERA;LCA;2,175006;13TEN    B   A  
175007;77DEM PW      ET DEMANDA DE POTENCIA ACTIVA;LA CALERA;LCA;2,175007;77DEM PW      ET
175008;77DEM PQ      ET DEMANDA DE POTENCIA REACTIVA;LA CALERA;LCA;2,175008;77DEM PQ      ET
175010;77QFAL        ET REACTIVO FALTANTE;LA CALERA;LCA;2,17501;77QFAL        ET
176000;13CTE    AC  A B CORRIENTE;LA RIOJA SUR;LRS;2,176;13CTE    AC  A B
176001;13PW      TR  01 POTENCIA ACTIVA;LA RIOJA SUR;LRS;2,176001;13PW      TR  01
176002;13PQ      TR  01 POTENCIA REACTIVA;LA RIOJA SUR;LRS;2,176002;13PQ      TR  01
176003;13CTE     TR  01 CORRIENTE;LA RIOJA SUR;LRS;2,176003;13CTE     TR  01
176004;13TEN     TR  01 TENSION;LA RIOJA SUR;LRS;2,176004;13TEN     TR  01
176005;13PW     L  LRE  POTENCIA ACTIVA;LA RIOJA SUR;LRS;2,176005;13PW     L  LRE 
176006;13PQ     L  LRE  POTENCIA REACTIVA;LA RIOJA SUR;LRS;2,176006;13PQ     L  LRE 
176007;13CTE    L  LRE  CORRIENTE;LA RIOJA SUR;LRS;2,176007;13CTE    L  LRE 
176008;13TEN    L  LRE  TENSION;LA RIOJA SUR;LRS;2,176008;13TEN    L  LRE 
176009;13PW     L  PAT  POTENCIA ACTIVA;LA RIOJA SUR;LRS;2,176009;13PW     L  PAT 
176010;13PQ     L  PAT  POTENCIA REACTIVA;LA RIOJA SUR;LRS;2,17601;13PQ     L  PAT 
176011;13CTE    L  PAT  CORRIENTE;LA RIOJA SUR;LRS;2,176011;13CTE    L  PAT 
176012;13TEN    L  PAT  TENSION;LA RIOJA SUR;LRS;2,176012;13TEN    L  PAT 
176013;50CTE     TR  01 CORRIENTE;LA RIOJA SUR;LRS;2,176013;50CTE     TR  01
176014;50TEN     TR  01 TENSION;LA RIOJA SUR;LRS;2,176014;50TEN     TR  01
176015;50PW      TR  01 POTENCIA ACTIVA;LA RIOJA SUR;LRS;2,176015;50PW      TR  01
176016;50PQ      TR  01 POTENCIA REACTIVA;LA RIOJA SUR;LRS;2,176016;50PQ      TR  01
177000;13TEN    L  CHA  TENSION;PATQUIA;PAT;2,177;13TEN    L  CHA 
177001;13CTE    L  CHA  CORRIENTE;PATQUIA;PAT;2,177001;13CTE    L  CHA 
177002;13PW     L  CHA  POTENCIA ACTIVA;PATQUIA;PAT;2,177002;13PW     L  CHA 
177003;13PQ     L  CHA  POTENCIA REACTIVA;PATQUIA;PAT;2,177003;13PQ     L  CHA 
177004;13TEN     TR  01 TENSION;PATQUIA;PAT;2,177004;13TEN     TR  01
177005;13CTE     TR  01 CORRIENTE;PATQUIA;PAT;2,177005;13CTE     TR  01
177006;13PW      TR  01 POTENCIA ACTIVA;PATQUIA;PAT;2,177006;13PW      TR  01
177007;13PQ      TR  01 POTENCIA REACTIVA;PATQUIA;PAT;2,177007;13PQ      TR  01
177008;03TEN     TR  01 TENSION;PATQUIA;PAT;2,177008;03TEN     TR  01
177009;03CTE     TR  01 CORRIENTE;PATQUIA;PAT;2,177009;03CTE     TR  01
177010;03PW      TR  01 POTENCIA ACTIVA;PATQUIA;PAT;2,17701;03PW      TR  01
177011;03PQ      TR  01 POTENCIA REACTIVA;PATQUIA;PAT;2,177011;03PQ      TR  01
178000;13PW      TR  01 POTENCIA ACTIVA;CHAMICAL;CHA;2,178;13PW      TR  01
178001;13PQ      TR  01 POTENCIA REACTIVA;CHAMICAL;CHA;2,178001;13PQ      TR  01
178002;13CTE     TR  01 CORRIENTE;CHAMICAL;CHA;2,178002;13CTE     TR  01
178003;13TEN     TR  01 TENSION;CHAMICAL;CHA;2,178003;13TEN     TR  01
178004;03PW      TR  01 POTENCIA ACTIVA;CHAMICAL;CHA;2,178004;03PW      TR  01
178005;03PQ      TR  01 POTENCIA REACTIVA;CHAMICAL;CHA;2,178005;03PQ      TR  01
178006;03CTE     TR  01 CORRIENTE;CHAMICAL;CHA;2,178006;03CTE     TR  01
178007;03TEN     TR  01 TENSION;CHAMICAL;CHA;2,178007;03TEN     TR  01
178008;01PW      TR  01 POTENCIA ACTIVA;CHAMICAL;CHA;2,178008;01PW      TR  01
178009;01PQ      TR  01 POTENCIA REACTIVA;CHAMICAL;CHA;2,178009;01PQ      TR  01
178010;01CTE     TR  01 CORRIENTE;CHAMICAL;CHA;2,17801;01CTE     TR  01
178011;01TEN     TR  01 TENSION;CHAMICAL;CHA;2,178011;01TEN     TR  01
178013;03CTE      EP 21 CORRIENTE;CHAMICAL;CHA;2,178013;03CTE      EP 21
178014;03CTE      MC 21 CORRIENTE;CHAMICAL;CHA;2,178014;03CTE      MC 21
178015;01CTE      MC 11 CORRIENTE;CHAMICAL;CHA;2,178015;01CTE      MC 11
178016;01CTE      MC 12 CORRIENTE;CHAMICAL;CHA;2,178016;01CTE      MC 12
178017;01CTE      MC 13 CORRIENTE;CHAMICAL;CHA;2,178017;01CTE      MC 13
179000;13TEN    TR   01 TENSION;NONOGASTA;NON;2,179;13TEN    TR   01
179001;13CTE    TR   01 CORRIENTE;NONOGASTA;NON;2,179001;13CTE    TR   01
179002;13PW     TR   01 POTENCIA ACTIVA;NONOGASTA;NON;2,179002;13PW     TR   01
179003;13PQ     TR   01 POTENCIA REACTIVA;NONOGASTA;NON;2,179003;13PQ     TR   01
179004;06TEN    TR   01 TENSION;NONOGASTA;NON;2,179004;06TEN    TR   01
179005;06CTE    TR   01 CORRIENTE;NONOGASTA;NON;2,179005;06CTE    TR   01
179006;06PW     TR   01 POTENCIA ACTIVA;NONOGASTA;NON;2,179006;06PW     TR   01
179007;06PQ     TR   01 POTENCIA REACTIVA;NONOGASTA;NON;2,179007;06PQ     TR   01
179008;01TEN    TR   01 TENSION;NONOGASTA;NON;2,179008;01TEN    TR   01
179009;01CTE    TR   01 CORRIENTE;NONOGASTA;NON;2,179009;01CTE    TR   01
179010;01PW     TR   01 POTENCIA ACTIVA;NONOGASTA;NON;2,17901;01PW     TR   01
179011;01PQ     TR   01 POTENCIA REACTIVA;NONOGASTA;NON;2,179011;01PQ     TR   01
179012;13TEN    TR   02 TENSION;NONOGASTA;NON;2,179012;13TEN    TR   02
179013;13CTE    TR   02 CORRIENTE;NONOGASTA;NON;2,179013;13CTE    TR   02
179014;13PW     TR   02 POTENCIA ACTIVA;NONOGASTA;NON;2,179014;13PW     TR   02
179015;13PQ     TR   02 POTENCIA REACTIVA;NONOGASTA;NON;2,179015;13PQ     TR   02
179016;06TEN    TR   02 TENSION;NONOGASTA;NON;2,179016;06TEN    TR   02
179017;06CTE    TR   02 CORRIENTE;NONOGASTA;NON;2,179017;06CTE    TR   02
179018;06PW     TR   02 POTENCIA ACTIVA;NONOGASTA;NON;2,179018;06PW     TR   02
179019;06PQ     TR   02 POTENCIA REACTIVA;NONOGASTA;NON;2,179019;06PQ     TR   02
179020;01TEN    TR   02 TENSION;NONOGASTA;NON;2,17902;01TEN    TR   02
179021;01CTE    TR   02 CORRIENTE;NONOGASTA;NON;2,179021;01CTE    TR   02
179022;01PW     TR   02 POTENCIA ACTIVA;NONOGASTA;NON;2,179022;01PW     TR   02
179023;01PQ     TR   02 POTENCIA REACTIVA;NONOGASTA;NON;2,179023;01PQ     TR   02
179024;06TEN  CHILECITO TENSION;NONOGASTA;NON;2,179024;06TEN  CHILECITO
179025;06CTE  CHILECITO CORRIENTE;NONOGASTA;NON;2,179025;06CTE  CHILECITO
179026;06PW   CHILECITO POTENCIA ACTIVA;NONOGASTA;NON;2,179026;06PW   CHILECITO
179027;06PQ   CHILECITO POTENCIA REACTIVA;NONOGASTA;NON;2,179027;06PQ   CHILECITO
179028;06TEN VICHIGASTA TENSION;NONOGASTA;NON;2,179028;06TEN VICHIGASTA
179029;06CTE VICHIGASTA CORRIENTE;NONOGASTA;NON;2,179029;06CTE VICHIGASTA
179030;06PW  VICHIGASTA POTENCIA ACTIVA;NONOGASTA;NON;2,17903;06PW  VICHIGASTA
179031;06PQ  VICHIGASTA POTENCIA REACTIVA;NONOGASTA;NON;2,179031;06PQ  VICHIGASTA
179032;01CTE      HN 14 CORRIENTE;NONOGASTA;NON;2,179032;01CTE      HN 14
179033;01CTE      HN 16 CORRIENTE;NONOGASTA;NON;2,179033;01CTE      HN 16
179034;01CTE      HN 12 CORRIENTE;NONOGASTA;NON;2,179034;01CTE      HN 12
179035;01CTE      HN 15 CORRIENTE;NONOGASTA;NON;2,179035;01CTE      HN 15
179036;01CTE      HN 11 CORRIENTE;NONOGASTA;NON;2,179036;01CTE      HN 11
179037;01CTE      HN 13 CORRIENTE;NONOGASTA;NON;2,179037;01CTE      HN 13
179040;13TEN    L  PAT  TENSION;NONOGASTA;NON;2,17904;13TEN    L  PAT 
179041;13CTE    L  PAT  CORRIENTE;NONOGASTA;NON;2,179041;13CTE    L  PAT 
179042;13PW     L  PAT  POTENCIA ACTIVA;NONOGASTA;NON;2,179042;13PW     L  PAT 
179043;13PQ     L  PAT  POTENCIA REACTIVA;NONOGASTA;NON;2,179043;13PQ     L  PAT 
179044;13TEN    L  VUN  TENSION;NONOGASTA;NON;2,179044;13TEN    L  VUN 
179045;13CTE    L  VUN  CORRIENTE;NONOGASTA;NON;2,179045;13CTE    L  VUN 
179046;13PW     L  VUN  POTENCIA ACTIVA;NONOGASTA;NON;2,179046;13PW     L  VUN 
179047;13PQ     L  VUN  POTENCIA REACTIVA;NONOGASTA;NON;2,179047;13PQ     L  VUN 
179049;13PW     L  MAG  POTENCIA ACTIVA;NONOGASTA;NON;2,179049;13PW     L  MAG 
179050;13PQ     L  MAG  POTENCIA REACTIVA;NONOGASTA;NON;2,17905;13PQ     L  MAG 
179051;13TEN    L  MAG  TENSION;NONOGASTA;NON;2,179051;13TEN    L  MAG 
179052;13CTE    L  MAG  CORRIENTE;NONOGASTA;NON;2,179052;13CTE    L  MAG 
179053;13PW     L  P63  POTENCIA ACTIVA;NONOGASTA;NON;2,179053;13PW     L  P63 
179054;13PQ     L  P63  POTENCIA REACTIVA;NONOGASTA;NON;2,179054;13PQ     L  P63 
179055;13CTE    L  P63  CORRIENTE;NONOGASTA;NON;2,179055;13CTE    L  P63 
179056;13TEN    L  P63  TENSION;NONOGASTA;NON;2,179056;13TEN    L  P63 
180000;13PW     L  LRS  POTENCIA ACTIVA;CIRCUNVALACION;CIR;2,18;13PW     L  LRS 
180001;13PQ     L  LRS  POTENCIA REACTIVA;CIRCUNVALACION;CIR;2,180001;13PQ     L  LRS 
180002;13CTE    L  LRS  CORRIENTE;CIRCUNVALACION;CIR;2,180002;13CTE    L  LRS 
180003;13TEN    L  LRS  TENSION;CIRCUNVALACION;CIR;2,180003;13TEN    L  LRS 
180004;13PW      TR  03 POTENCIA ACTIVA;CIRCUNVALACION;CIR;2,180004;13PW      TR  03
180005;13PQ      TR  03 POTENCIA REACTIVA;CIRCUNVALACION;CIR;2,180005;13PQ      TR  03
180006;13CTE     TR  03 CORRIENTE;CIRCUNVALACION;CIR;2,180006;13CTE     TR  03
180007;13TEN     TR  03 TENSION;CIRCUNVALACION;CIR;2,180007;13TEN     TR  03
180009;03PW      TR  01 POTENCIA ACTIVA;CIRCUNVALACION;CIR;2,180009;03PW      TR  01
180010;03PQ      TR  01 POTENCIA REACTIVA;CIRCUNVALACION;CIR;2,18001;03PQ      TR  01
180011;03CTE     TR  01 CORRIENTE;CIRCUNVALACION;CIR;2,180011;03CTE     TR  01
180012;03TEN     TR  01 TENSION;CIRCUNVALACION;CIR;2,180012;03TEN     TR  01
180014;03PW      TR  02 POTENCIA ACTIVA;CIRCUNVALACION;CIR;2,180014;03PW      TR  02
